year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour
2024,6,8,6,6/8/2024,NK,77,ATL,"Atlanta, GA",Georgia,DFW,"Dallas/Fort Worth, TX",Texas,1939,1943,4,13,1956,2045,12,2101,2057,-4,0,NULL,0,142,134,109,731,0,0,0,0,0,19
2024,5,10,5,5/10/2024,UA,1572,EWR,"Newark, NJ",New Jersey,MCI,"Kansas City, MO",Missouri,2127,2125,0,36,2201,2337,6,2342,2343,1,0,NULL,0,195,198,156,1092,0,0,0,0,0,21
2024,10,20,7,10/20/2024,AA,2290,MIA,"Miami, FL",Florida,ATL,"Atlanta, GA",Georgia,2121,2128,7,25,2153,2322,9,2336,2331,-5,0,NULL,0,135,123,89,594,0,0,0,0,0,21
2024,11,25,1,11/25/2024,DL,1064,MSP,"Minneapolis, MN",Minnesota,DEN,"Denver, CO",Colorado,2155,2145,0,15,2200,2240,8,2310,2248,-22,0,NULL,0,135,123,100,680,0,0,0,0,0,21
2024,10,2,3,10/2/2024,WN,2101,AUS,"Austin, TX",Texas,BUR,"Burbank, CA",California,1730,1747,17,14,1801,1848,2,1840,1850,10,0,NULL,0,190,183,167,1241,0,0,0,0,0,17
2024,4,20,6,4/20/2024,AA,2133,EWR,"Newark, NJ",New Jersey,PHX,"Phoenix, AZ",Arizona,1023,140,917,42,222,512,3,1300,515,975,0,NULL,0,337,395,350,2133,10,0,58,0,907,1
2024,7,15,1,7/15/2024,B6,2467,BOS,"Boston, MA",Massachusetts,CHS,"Charleston, SC",South Carolina,1625,1625,0,43,1708,1908,5,1855,1913,18,0,NULL,0,150,168,120,818,0,0,18,0,0,16
2024,10,7,1,10/7/2024,DL,2470,ATL,"Atlanta, GA",Georgia,TUL,"Tulsa, OK",Oklahoma,815,807,0,9,816,844,4,919,848,-31,0,NULL,0,124,101,88,674,0,0,0,0,0,8
2024,6,3,1,6/3/2024,F9,2437,RDU,"Raleigh/Durham, NC",North Carolina,DEN,"Denver, CO",Colorado,827,832,5,13,845,1006,12,1017,1018,1,0,NULL,0,230,226,201,1436,0,0,0,0,0,8
2024,8,13,2,8/13/2024,DL,2651,MSP,"Minneapolis, MN",Minnesota,SLC,"Salt Lake City, UT",Utah,1215,1214,0,9,1223,1347,16,1413,1403,-10,0,NULL,0,178,169,144,991,0,0,0,0,0,12
2024,10,12,6,10/12/2024,AA,147,PHX,"Phoenix, AZ",Arizona,SBP,"San Luis Obispo, CA",California,1009,1114,65,12,1126,1243,8,1155,1251,56,0,NULL,0,106,97,77,509,0,0,0,0,56,11
2024,7,28,7,7/28/2024,NK,134,MCO,"Orlando, FL",Florida,IAH,"Houston, TX",Texas,2353,2350,0,13,3,103,10,126,113,-13,0,NULL,0,153,143,120,854,0,0,0,0,0,23
2024,9,9,1,9/9/2024,OO,4308,SGU,"St. George, UT",Utah,SLC,"Salt Lake City, UT",Utah,1900,1841,0,18,1859,1948,9,2015,1957,-18,0,NULL,0,75,76,49,272,0,0,0,0,0,18
2024,5,27,1,5/27/2024,OH,5437,MSP,"Minneapolis, MN",Minnesota,DCA,"Washington, DC",Virginia,1239,1306,27,23,1329,1637,8,1617,1645,28,0,NULL,0,158,159,128,931,0,0,1,0,27,13
2024,10,24,4,10/24/2024,AA,1208,BUR,"Burbank, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1231,1218,0,17,1235,1710,16,1744,1726,-18,0,NULL,0,193,188,155,1231,0,0,0,0,0,12
2024,2,19,1,2/19/2024,AA,1183,BWI,"Baltimore, MD",Maryland,MIA,"Miami, FL",Florida,600,556,0,14,610,837,10,854,847,-7,0,NULL,0,174,171,147,946,0,0,0,0,0,5
2024,8,18,7,8/18/2024,DL,894,SAN,"San Diego, CA",California,ATL,"Atlanta, GA",Georgia,1356,1435,39,14,1449,2132,15,2122,2147,25,0,NULL,0,266,252,223,1892,0,0,1,0,24,14
2024,10,24,4,10/24/2024,AA,2633,CLT,"Charlotte, NC",North Carolina,CVG,"Cincinnati, OH",Kentucky,1448,1503,15,20,1523,1613,6,1617,1619,2,0,NULL,0,89,76,50,335,0,0,0,0,0,15
2024,11,24,7,11/24/2024,WN,375,MCO,"Orlando, FL",Florida,MCI,"Kansas City, MO",Missouri,1225,1235,10,13,1248,1419,7,1430,1426,-4,0,NULL,0,185,171,151,1072,0,0,0,0,0,12
2024,10,25,5,10/25/2024,DL,2716,MSP,"Minneapolis, MN",Minnesota,RDU,"Raleigh/Durham, NC",North Carolina,1030,1108,38,12,1120,1416,3,1401,1419,18,0,NULL,0,151,131,116,980,18,0,0,0,0,11
2024,6,27,4,6/27/2024,DL,2009,ATL,"Atlanta, GA",Georgia,SAT,"San Antonio, TX",Texas,1425,1447,22,17,1504,1600,10,1550,1610,20,0,NULL,0,145,143,116,874,5,0,0,0,15,14
2024,7,1,1,7/1/2024,UA,2472,SAN,"San Diego, CA",California,IAH,"Houston, TX",Texas,745,742,0,19,801,1247,10,1306,1257,-9,0,NULL,0,201,195,166,1303,0,0,0,0,0,7
2024,6,10,1,6/10/2024,AA,2484,PDX,"Portland, OR",Oregon,PHL,"Philadelphia, PA",Pennsylvania,2323,2314,0,12,2326,646,7,732,653,-39,0,NULL,0,309,279,260,2406,0,0,0,0,0,23
2024,12,8,7,12/8/2024,WN,1779,HNL,"Honolulu, HI",Hawaii,LIH,"Lihue, HI",Hawaii,940,933,0,12,945,1008,3,1030,1011,-19,0,NULL,0,50,38,23,102,0,0,0,0,0,9
2024,8,13,2,8/13/2024,OO,5234,HSV,"Huntsville, AL",Alabama,ORD,"Chicago, IL",Illinois,730,720,0,20,740,921,8,944,929,-15,0,NULL,0,134,129,101,510,0,0,0,0,0,7
2024,10,25,5,10/25/2024,WN,4721,BOS,"Boston, MA",Massachusetts,BWI,"Baltimore, MD",Maryland,2140,2136,0,10,2146,2249,5,2310,2254,-16,0,NULL,0,90,78,63,369,0,0,0,0,0,21
2024,4,19,5,4/19/2024,B6,2317,BOS,"Boston, MA",Massachusetts,JFK,"New York, NY",New York,1243,1233,0,12,1245,1329,7,1359,1336,-23,0,NULL,0,76,63,44,187,0,0,0,0,0,12
2024,5,14,2,5/14/2024,WN,4485,LAX,"Los Angeles, CA",California,SMF,"Sacramento, CA",California,1335,1353,18,21,1414,1513,4,1500,1517,17,0,NULL,0,85,84,59,373,0,0,0,0,17,13
2024,9,8,7,9/8/2024,WN,808,OAK,"Oakland, CA",California,HNL,"Honolulu, HI",Hawaii,920,932,12,11,943,1151,5,1155,1156,1,0,NULL,0,335,324,308,2409,0,0,0,0,0,9
2024,10,30,3,10/30/2024,WN,960,DAL,"Dallas, TX",Texas,MAF,"Midland/Odessa, TX",Texas,2030,2025,0,11,2036,2128,4,2145,2132,-13,0,NULL,0,75,67,52,319,0,0,0,0,0,20
2024,8,8,4,8/8/2024,NK,3834,PHL,"Philadelphia, PA",Pennsylvania,MYR,"Myrtle Beach, SC",South Carolina,1946,2132,106,40,2212,2329,5,2129,2334,125,0,NULL,0,103,122,77,473,106,0,19,0,0,21
2024,6,29,6,6/29/2024,UA,2182,ORD,"Chicago, IL",Illinois,LGA,"New York, NY",New York,1400,1357,0,19,1416,1659,5,1721,1704,-17,0,NULL,0,141,127,103,733,0,0,0,0,0,13
2024,12,9,1,12/9/2024,F9,1431,MCO,"Orlando, FL",Florida,MSY,"New Orleans, LA",Louisiana,1306,1255,0,13,1308,1336,8,1405,1344,-21,0,NULL,0,119,109,88,551,0,0,0,0,0,12
2024,7,17,3,7/17/2024,B6,1216,SFO,"San Francisco, CA",California,JFK,"New York, NY",New York,600,554,0,18,612,1411,8,1437,1419,-18,0,NULL,0,337,325,299,2586,0,0,0,0,0,5
2024,3,3,7,3/3/2024,OO,3715,CMH,"Columbus, OH",Ohio,MSP,"Minneapolis, MN",Minnesota,1643,1642,0,22,1704,1743,7,1755,1750,-5,0,NULL,0,132,128,99,626,0,0,0,0,0,16
2024,7,19,5,7/19/2024,WN,3412,HOU,"Houston, TX",Texas,LAS,"Las Vegas, NV",Nevada,820,913,53,21,934,1014,5,935,1019,44,0,NULL,0,195,186,160,1235,0,0,0,0,44,9
2024,9,5,4,9/5/2024,AA,3120,CLT,"Charlotte, NC",North Carolina,XNA,"Fayetteville, AR",Arkansas,855,851,0,13,904,948,10,1004,958,-6,0,NULL,0,129,127,104,754,0,0,0,0,0,8
2024,7,6,6,7/6/2024,DL,725,SAN,"San Diego, CA",California,ATL,"Atlanta, GA",Georgia,1105,1141,36,24,1205,1901,13,1824,1914,50,0,NULL,0,259,273,236,1892,0,0,14,0,36,11
2024,7,13,6,7/13/2024,WN,1045,STL,"St. Louis, MO",Missouri,TPA,"Tampa, FL",Florida,1235,1231,0,23,1254,1557,3,1550,1600,10,0,NULL,0,135,149,123,869,0,0,0,0,0,12
2024,5,25,6,5/25/2024,F9,1326,SAN,"San Diego, CA",California,LAS,"Las Vegas, NV",Nevada,1058,1058,0,13,1111,1200,9,1225,1209,-16,0,NULL,0,87,71,49,258,0,0,0,0,0,10
2024,6,3,1,6/3/2024,WN,2454,MDW,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1550,1553,3,9,1602,1718,6,1745,1724,-21,0,NULL,0,235,211,196,1521,0,0,0,0,0,15
2024,7,1,1,7/1/2024,AA,617,DCA,"Washington, DC",Virginia,TPA,"Tampa, FL",Florida,1945,1944,0,13,1957,2205,4,2205,2209,4,0,NULL,0,140,145,128,814,0,0,0,0,0,19
2024,5,23,4,5/23/2024,DL,338,AUS,"Austin, TX",Texas,SEA,"Seattle, WA",Washington,600,551,0,21,612,812,10,831,822,-9,0,NULL,0,271,271,240,1770,0,0,0,0,0,5
2024,12,24,2,12/24/2024,HA,336,HNL,"Honolulu, HI",Hawaii,OGG,"Kahului, HI",Hawaii,1425,1425,0,13,1438,1459,6,1509,1505,-4,0,NULL,0,44,40,21,100,0,0,0,0,0,14
2024,2,26,1,2/26/2024,HA,43,SJC,"San Jose, CA",California,HNL,"Honolulu, HI",Hawaii,915,913,0,11,924,1218,9,1300,1227,-33,0,NULL,0,345,314,294,2417,0,0,0,0,0,9
2024,9,6,5,9/6/2024,OH,5382,CLT,"Charlotte, NC",North Carolina,SAV,"Savannah, GA",Georgia,2020,2017,0,14,2031,2110,4,2138,2114,-24,0,NULL,0,78,57,39,213,0,0,0,0,0,20
2024,8,21,3,8/21/2024,WN,287,DAL,"Dallas, TX",Texas,MSY,"New Orleans, LA",Louisiana,1945,1940,0,13,1953,2053,4,2110,2057,-13,0,NULL,0,85,77,60,436,0,0,0,0,0,19
2024,1,18,4,1/18/2024,DL,2943,MIA,"Miami, FL",Florida,MCO,"Orlando, FL",Florida,1925,1951,26,32,2023,2056,17,2038,2113,35,0,NULL,0,73,82,33,192,26,0,9,0,0,19
2024,5,14,2,5/14/2024,OO,3240,DFW,"Dallas/Fort Worth, TX",Texas,BTR,"Baton Rouge, LA",Louisiana,1751,1931,100,14,1945,2043,3,1914,2046,92,0,NULL,0,83,75,58,383,92,0,0,0,0,19
2024,7,5,5,7/5/2024,OH,5382,CLT,"Charlotte, NC",North Carolina,SAV,"Savannah, GA",Georgia,2010,2020,10,12,2032,2105,9,2127,2114,-13,0,NULL,0,77,54,33,213,0,0,0,0,0,20
2024,12,4,3,12/4/2024,B6,1175,PVD,"Providence, RI",Rhode Island,MCO,"Orlando, FL",Florida,1029,1028,0,15,1043,1315,9,1334,1324,-10,0,NULL,0,185,176,152,1072,0,0,0,0,0,10
2024,11,1,5,11/1/2024,UA,237,CLT,"Charlotte, NC",North Carolina,EWR,"Newark, NJ",New Jersey,700,650,0,12,702,820,19,855,839,-16,0,NULL,0,115,109,78,529,0,0,0,0,0,6
2024,6,14,5,6/14/2024,MQ,3973,ORD,"Chicago, IL",Illinois,CVG,"Cincinnati, OH",Kentucky,1423,1433,10,17,1450,1634,5,1641,1639,-2,0,NULL,0,78,66,44,264,0,0,0,0,0,14
2024,7,21,7,7/21/2024,WN,952,BNA,"Nashville, TN",Tennessee,RSW,"Fort Myers, FL",Florida,1430,1433,3,11,1444,1737,4,1730,1741,11,0,NULL,0,120,128,113,722,0,0,0,0,0,14
2024,12,6,5,12/6/2024,DL,2315,IND,"Indianapolis, IN",Indiana,ATL,"Atlanta, GA",Georgia,1351,1456,65,15,1511,1615,4,1523,1619,56,0,NULL,0,92,83,64,432,43,0,0,0,13,14
2024,10,3,4,10/3/2024,OH,5138,BUF,"Buffalo, NY",New York,DCA,"Washington, DC",Virginia,1725,1714,0,17,1731,1827,6,1844,1833,-11,0,NULL,0,79,79,56,296,0,0,0,0,0,17
2024,5,18,6,5/18/2024,WN,5068,LAX,"Los Angeles, CA",California,STL,"St. Louis, MO",Missouri,705,700,0,37,737,1249,7,1240,1256,16,0,NULL,0,215,236,192,1592,0,0,16,0,0,7
2024,9,3,2,9/3/2024,AA,114,BNA,"Nashville, TN",Tennessee,MIA,"Miami, FL",Florida,1054,1106,12,15,1121,1418,10,1412,1428,16,0,NULL,0,138,142,117,806,12,0,4,0,0,11
2024,5,10,5,5/10/2024,DL,1411,BOS,"Boston, MA",Massachusetts,LAS,"Las Vegas, NV",Nevada,1945,1941,0,15,1956,2232,8,2244,2240,-4,0,NULL,0,359,359,336,2381,0,0,0,0,0,19
2024,12,3,2,12/3/2024,AS,135,PDX,"Portland, OR",Oregon,LAX,"Los Angeles, CA",California,1955,1954,0,33,2027,2220,8,2222,2228,6,0,NULL,0,147,154,113,834,0,0,0,0,0,19
2024,8,5,1,8/5/2024,OH,5061,DFW,"Dallas/Fort Worth, TX",Texas,JAN,"Jackson/Vicksburg, MS",Mississippi,811,1235,264,22,1257,1401,5,948,1406,258,0,NULL,0,97,91,64,408,2,0,0,0,256,12
2024,6,14,5,6/14/2024,OH,5318,BNA,"Nashville, TN",Tennessee,DCA,"Washington, DC",Virginia,1922,1920,0,20,1940,2206,4,2215,2210,-5,0,NULL,0,113,110,86,562,0,0,0,0,0,19
2024,2,9,5,2/9/2024,WN,3169,PHX,"Phoenix, AZ",Arizona,MDW,"Chicago, IL",Illinois,1840,1918,38,17,1935,2318,4,2250,2322,32,0,NULL,0,190,184,163,1444,10,0,0,0,22,19
2024,11,29,5,11/29/2024,UA,216,BOS,"Boston, MA",Massachusetts,IAD,"Washington, DC",Virginia,1400,1403,3,18,1421,1556,4,1544,1600,16,0,NULL,0,104,117,95,413,0,0,16,0,0,14
2024,2,13,2,2/13/2024,MQ,3306,CLT,"Charlotte, NC",North Carolina,SDF,"Louisville, KY",Kentucky,1554,1550,0,22,1612,1709,5,1728,1714,-14,0,NULL,0,94,84,57,335,0,0,0,0,0,15
2024,2,19,1,2/19/2024,DL,1200,RIC,"Richmond, VA",Virginia,ATL,"Atlanta, GA",Georgia,1055,1053,0,14,1107,1217,7,1249,1224,-25,0,NULL,0,114,91,70,481,0,0,0,0,0,10
2024,2,29,4,2/29/2024,YX,4534,LGA,"New York, NY",New York,GSP,"Greer, SC",South Carolina,1106,1056,0,17,1113,1259,5,1326,1304,-22,0,NULL,0,140,128,106,610,0,0,0,0,0,10
2024,4,27,6,4/27/2024,OH,5420,PHL,"Philadelphia, PA",Pennsylvania,IND,"Indianapolis, IN",Indiana,823,811,0,23,834,1002,6,1038,1008,-30,0,NULL,0,135,117,88,588,0,0,0,0,0,8
2024,6,8,6,6/8/2024,DL,3137,ATL,"Atlanta, GA",Georgia,CLT,"Charlotte, NC",North Carolina,1550,1632,42,13,1645,1725,16,1705,1741,36,0,NULL,0,75,69,40,226,36,0,0,0,0,16
2024,7,29,1,7/29/2024,WN,4715,CMH,"Columbus, OH",Ohio,TPA,"Tampa, FL",Florida,600,552,0,8,600,755,4,810,759,-11,0,NULL,0,130,127,115,829,0,0,0,0,0,5
2024,9,14,6,9/14/2024,WN,411,ABQ,"Albuquerque, NM",New Mexico,PHX,"Phoenix, AZ",Arizona,720,720,0,14,734,730,4,740,734,-6,0,NULL,0,80,74,56,328,0,0,0,0,0,7
2024,7,30,2,7/30/2024,AA,1375,DFW,"Dallas/Fort Worth, TX",Texas,FLL,"Fort Lauderdale, FL",Florida,1444,1439,0,20,1459,1844,5,1840,1849,9,0,NULL,0,176,190,165,1119,0,0,0,0,0,14
2024,6,21,5,6/21/2024,AS,1086,SEA,"Seattle, WA",Washington,ONT,"Ontario, CA",California,1647,1642,0,18,1700,1905,4,1925,1909,-16,0,NULL,0,158,147,125,956,0,0,0,0,0,16
2024,12,16,1,12/16/2024,OO,3376,BOI,"Boise, ID",Idaho,LAX,"Los Angeles, CA",California,711,705,0,12,717,807,21,842,828,-14,0,NULL,0,151,143,110,674,0,0,0,0,0,7
2024,10,12,6,10/12/2024,YX,3509,PIT,"Pittsburgh, PA",Pennsylvania,EWR,"Newark, NJ",New Jersey,1250,1241,0,17,1258,1400,6,1428,1406,-22,0,NULL,0,98,85,62,319,0,0,0,0,0,12
2024,3,31,7,3/31/2024,DL,539,LAX,"Los Angeles, CA",California,MCO,"Orlando, FL",Florida,2354,2358,4,32,30,734,9,737,743,6,0,NULL,0,283,285,244,2218,0,0,0,0,0,23
2024,9,16,1,9/16/2024,MQ,3525,COU,"Columbia, MO",Missouri,DFW,"Dallas/Fort Worth, TX",Texas,720,712,0,12,724,841,17,914,858,-16,0,NULL,0,114,106,77,490,0,0,0,0,0,7
2024,1,6,6,1/6/2024,OO,5339,GSO,"Greensboro/High Point, NC",North Carolina,DEN,"Denver, CO",Colorado,826,822,0,11,833,950,22,1033,1012,-21,0,NULL,0,247,230,197,1370,0,0,0,0,0,8
2024,7,25,4,7/25/2024,WN,339,RNO,"Reno, NV",Nevada,LAS,"Las Vegas, NV",Nevada,2140,2130,0,17,2147,2241,4,2300,2245,-15,0,NULL,0,80,75,54,345,0,0,0,0,0,21
2024,4,16,2,4/16/2024,DL,1694,IAD,"Washington, DC",Virginia,SLC,"Salt Lake City, UT",Utah,710,904,114,37,941,1157,7,958,1204,126,0,NULL,0,288,300,256,1828,114,0,12,0,0,9
2024,12,30,1,12/30/2024,F9,1238,MCO,"Orlando, FL",Florida,ISP,"Islip, NY",New York,515,505,0,26,531,805,7,750,812,22,0,NULL,0,155,187,154,971,0,0,22,0,0,5
2024,2,21,3,2/21/2024,UA,2274,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1500,1451,0,13,1504,1549,11,1623,1600,-23,0,NULL,0,143,129,105,612,0,0,0,0,0,14
2024,2,16,5,2/16/2024,WN,4596,DAL,"Dallas, TX",Texas,LAX,"Los Angeles, CA",California,1305,1315,10,16,1331,1419,15,1440,1434,-6,0,NULL,0,215,199,168,1246,0,0,0,0,0,13
2024,5,5,7,5/5/2024,HA,30,OGG,"Kahului, HI",Hawaii,SEA,"Seattle, WA",Washington,1510,1520,10,9,1529,2337,8,2340,2345,5,0,NULL,0,330,325,308,2640,0,0,0,0,0,15
2024,3,19,2,3/19/2024,UA,298,AUS,"Austin, TX",Texas,SFO,"San Francisco, CA",California,1540,1555,15,27,1622,1749,5,1745,1754,9,0,NULL,0,245,239,207,1504,0,0,0,0,0,15
2024,6,22,6,6/22/2024,YX,4342,XNA,"Fayetteville, AR",Arkansas,LGA,"New York, NY",New York,1209,1205,0,15,1220,2346,14,1611,2400,NULL,0,NULL,1,182,NULL,NULL,1147,0,0,0,0,0,12
2024,12,22,7,12/22/2024,UA,2381,DEN,"Denver, CO",Colorado,SAN,"San Diego, CA",California,1131,1129,0,14,1143,1241,9,1301,1250,-11,0,NULL,0,150,141,118,853,0,0,0,0,0,11
2024,8,8,4,8/8/2024,DL,1452,SLC,"Salt Lake City, UT",Utah,GEG,"Spokane, WA",Washington,1159,1156,0,14,1210,1229,11,1240,1240,0,0,NULL,0,101,104,79,546,0,0,0,0,0,11
2024,8,2,5,8/2/2024,AA,2210,CLT,"Charlotte, NC",North Carolina,OMA,"Omaha, NE",Nebraska,2044,2151,67,35,2226,2334,6,2219,2340,81,0,NULL,0,155,169,128,913,0,64,14,0,3,21
2024,6,10,1,6/10/2024,WN,1988,STL,"St. Louis, MO",Missouri,BUR,"Burbank, CA",California,1030,1028,0,11,1039,1206,2,1210,1208,-2,0,NULL,0,220,220,207,1583,0,0,0,0,0,10
2024,8,13,2,8/13/2024,B6,1474,BNA,"Nashville, TN",Tennessee,JFK,"New York, NY",New York,1925,1911,0,17,1928,2214,8,2255,2222,-33,0,NULL,0,150,131,106,765,0,0,0,0,0,19
2024,7,6,6,7/6/2024,HA,163,HNL,"Honolulu, HI",Hawaii,LIH,"Lihue, HI",Hawaii,820,817,0,12,829,851,6,901,857,-4,0,NULL,0,41,40,22,102,0,0,0,0,0,8
2024,6,19,3,6/19/2024,WN,3027,SEA,"Seattle, WA",Washington,MDW,"Chicago, IL",Illinois,1805,1908,63,13,1921,45,5,10,50,40,0,NULL,0,245,222,204,1733,0,0,0,0,40,19
2024,9,24,2,9/24/2024,B6,1686,PIT,"Pittsburgh, PA",Pennsylvania,BOS,"Boston, MA",Massachusetts,1530,1519,0,10,1529,1645,14,1710,1659,-11,0,NULL,0,100,100,76,496,0,0,0,0,0,15
2024,7,2,2,7/2/2024,WN,2904,BNA,"Nashville, TN",Tennessee,AUS,"Austin, TX",Texas,1830,1825,0,10,1835,2019,4,2040,2023,-17,0,NULL,0,130,118,104,756,0,0,0,0,0,18
2024,3,19,2,3/19/2024,DL,1026,PHX,"Phoenix, AZ",Arizona,MSP,"Minneapolis, MN",Minnesota,1715,1711,0,10,1721,2202,5,2219,2207,-12,0,NULL,0,184,176,161,1276,0,0,0,0,0,17
2024,5,23,4,5/23/2024,DL,1320,JFK,"New York, NY",New York,MCO,"Orlando, FL",Florida,705,701,0,14,715,919,5,952,924,-28,0,NULL,0,167,143,124,944,0,0,0,0,0,7
2024,12,24,2,12/24/2024,B6,108,MCO,"Orlando, FL",Florida,BDL,"Hartford, CT",Connecticut,1245,1238,0,18,1256,1508,10,1533,1518,-15,0,NULL,0,168,160,132,1050,0,0,0,0,0,12
2024,1,24,3,1/24/2024,MQ,3368,DFW,"Dallas/Fort Worth, TX",Texas,FSD,"Sioux Falls, SD",South Dakota,1959,1954,0,22,2016,2201,5,2211,2206,-5,0,NULL,0,132,132,105,737,0,0,0,0,0,19
2024,2,12,1,2/12/2024,OO,3852,BOI,"Boise, ID",Idaho,SEA,"Seattle, WA",Washington,645,641,0,26,707,724,8,737,732,-5,0,NULL,0,112,111,77,399,0,0,0,0,0,6
2024,4,26,5,4/26/2024,UA,1958,ROC,"Rochester, NY",New York,ORD,"Chicago, IL",Illinois,630,624,0,9,633,704,21,735,725,-10,0,NULL,0,125,121,91,528,0,0,0,0,0,6
2024,8,30,5,8/30/2024,UA,1414,ORD,"Chicago, IL",Illinois,SMF,"Sacramento, CA",California,910,1000,50,29,1029,1211,6,1148,1217,29,0,NULL,0,278,257,222,1781,29,0,0,0,0,10
2024,5,25,6,5/25/2024,UA,1872,IAD,"Washington, DC",Virginia,DEN,"Denver, CO",Colorado,2015,2005,0,23,2028,2155,9,2206,2204,-2,0,NULL,0,231,239,207,1452,0,0,0,0,0,20
2024,11,26,2,11/26/2024,WN,3240,LAX,"Los Angeles, CA",California,SMF,"Sacramento, CA",California,530,526,0,17,543,645,4,705,649,-16,0,NULL,0,95,83,62,373,0,0,0,0,0,5
2024,6,23,7,6/23/2024,WN,3136,LGB,"Long Beach, CA",California,DEN,"Denver, CO",Colorado,2030,2027,0,9,2036,2320,7,2350,2327,-23,0,NULL,0,140,120,104,854,0,0,0,0,0,20
2024,4,13,6,4/13/2024,OO,3419,SEA,"Seattle, WA",Washington,BLI,"Bellingham, WA",Washington,2305,2255,0,18,2313,2333,6,2355,2339,-16,0,NULL,0,50,44,20,93,0,0,0,0,0,22
2024,5,31,5,5/31/2024,AA,2622,DTW,"Detroit, MI",Michigan,PHL,"Philadelphia, PA",Pennsylvania,1608,1721,73,11,1732,1839,4,1739,1843,64,0,NULL,0,91,82,67,453,0,0,0,0,64,17
2024,8,9,5,8/9/2024,DL,1749,BTR,"Baton Rouge, LA",Louisiana,ATL,"Atlanta, GA",Georgia,1907,1917,10,11,1928,2135,24,2150,2159,9,0,NULL,0,103,102,67,448,0,0,0,0,0,19
2024,9,16,1,9/16/2024,YX,4472,CMH,"Columbus, OH",Ohio,DCA,"Washington, DC",Virginia,627,620,0,21,641,743,5,750,748,-2,0,NULL,0,83,88,62,323,0,0,0,0,0,6
2024,9,2,1,9/2/2024,OO,5345,ORD,"Chicago, IL",Illinois,CVG,"Cincinnati, OH",Kentucky,1320,1311,0,23,1334,1523,4,1544,1527,-17,0,NULL,0,84,76,49,264,0,0,0,0,0,13
2024,8,25,7,8/25/2024,AA,2970,ORD,"Chicago, IL",Illinois,PHL,"Philadelphia, PA",Pennsylvania,510,507,0,11,518,749,6,807,755,-12,0,NULL,0,117,108,91,678,0,0,0,0,0,5
2024,8,18,7,8/18/2024,UA,2311,IAH,"Houston, TX",Texas,DCA,"Washington, DC",Virginia,952,946,0,19,1005,1344,4,1358,1348,-10,0,NULL,0,186,182,159,1208,0,0,0,0,0,9
2024,5,4,6,5/4/2024,AA,831,STL,"St. Louis, MO",Missouri,CLT,"Charlotte, NC",North Carolina,1642,1948,186,10,1958,2230,18,1931,2248,197,0,NULL,0,109,120,92,575,0,0,11,0,186,19
2024,7,24,3,7/24/2024,WN,3966,PHX,"Phoenix, AZ",Arizona,BOI,"Boise, ID",Idaho,1215,1231,16,9,1240,1525,5,1515,1530,15,0,NULL,0,120,119,105,735,12,0,0,0,3,12
2024,12,19,4,12/19/2024,UA,1776,ORD,"Chicago, IL",Illinois,PHL,"Philadelphia, PA",Pennsylvania,1830,1937,67,51,2028,2257,4,2140,2301,81,0,NULL,0,130,144,89,678,0,67,14,0,0,19
2024,8,22,4,8/22/2024,AA,2655,PDX,"Portland, OR",Oregon,DFW,"Dallas/Fort Worth, TX",Texas,1143,1149,6,21,1210,1728,12,1728,1740,12,0,NULL,0,225,231,198,1616,0,0,0,0,0,11
2024,10,6,7,10/6/2024,WN,3197,BNA,"Nashville, TN",Tennessee,FLL,"Fort Lauderdale, FL",Florida,1935,1953,18,12,2005,2250,3,2245,2253,8,0,NULL,0,130,120,105,793,0,0,0,0,0,19
2024,1,8,1,1/8/2024,AA,1739,SYR,"Syracuse, NY",New York,CLT,"Charlotte, NC",North Carolina,1724,1719,0,7,1726,1909,12,1934,1921,-13,0,NULL,0,130,122,103,603,0,0,0,0,0,17
2024,5,26,7,5/26/2024,DL,2012,SLC,"Salt Lake City, UT",Utah,MSO,"Missoula, MT",Montana,2055,2056,1,16,2112,2218,5,2229,2223,-6,0,NULL,0,94,87,66,436,0,0,0,0,0,20
2024,3,21,4,3/21/2024,HA,266,HNL,"Honolulu, HI",Hawaii,OGG,"Kahului, HI",Hawaii,1200,1203,3,14,1217,1239,7,1245,1246,1,0,NULL,0,45,43,22,100,0,0,0,0,0,12
2024,5,9,4,5/9/2024,OO,4025,CRW,"Charleston/Dunbar, WV",West Virginia,ATL,"Atlanta, GA",Georgia,1211,1606,235,19,1625,1722,11,1342,1733,231,0,NULL,0,91,87,57,363,0,231,0,0,0,16
2024,4,1,1,4/1/2024,WN,4186,PHX,"Phoenix, AZ",Arizona,BWI,"Baltimore, MD",Maryland,630,637,7,10,647,1316,5,1345,1321,-24,0,NULL,0,255,224,209,1999,0,0,0,0,0,6
